src_ip,dst_ip,protocol,src_port,dst_port,packet_count,byte_count,duration,label
10.75.213.211,206.59.46.117,ICMP,0,0,23,2852,2.46,SSH-Bruteforce
10.42.41.97,6.140.242.169,UDP,63684,42288,29,4002,1.96,HTTP-Flood
192.168.127.96,208.135.17.232,TCP,39943,56258,19,1254,2.34,Benign
192.168.16.148,200.163.125.29,UDP,8530,8294,5,480,3.32,Benign
172.19.133.88,156.176.76.223,UDP,19783,44424,35,3255,3.62,SSH-Bruteforce
192.168.168.217,108.77.176.103,UDP,19469,50044,43,5547,2.74,Benign
172.24.2.251,1.85.35.116,ICMP,0,0,24,2184,3.15,HTTP-Flood
192.168.224.87,27.50.104.2,ICMP,0,0,25,3275,4.51,HTTP-Flood
172.30.73.60,170.185.43.1,ICMP,0,0,37,3256,1.39,RDP-Bruteforce
10.148.7.209,223.12.147.0,ICMP,0,0,11,1320,4.34,SSH-Bruteforce
172.19.56.49,58.6.198.229,ICMP,0,0,17,2023,1.94,RDP-Bruteforce
10.22.86.137,163.29.205.200,UDP,50029,64506,43,4730,1.12,Spam
192.168.118.118,89.145.148.24,TCP,4687,20548,32,2432,3.47,Spam
192.168.12.63,133.37.206.91,UDP,33557,28839,26,2054,4.17,Spam
192.168.208.201,184.172.81.18,ICMP,0,0,49,6958,3.91,Spam
10.171.253.77,139.36.61.117,UDP,48072,38244,38,5206,2.97,PortScan
192.168.165.118,210.11.166.129,UDP,22714,32221,47,6486,3.68,SSH-Bruteforce
10.58.54.254,180.135.129.104,UDP,6510,62390,12,1716,0.69,Spam
10.243.94.124,201.67.36.138,ICMP,0,0,29,3741,0.19,SSH-Bruteforce
172.30.255.249,217.31.72.232,UDP,8736,29830,43,4214,3.89,Spam
172.28.162.140,207.240.109.155,UDP,22994,47002,15,1920,2.81,RDP-Bruteforce
192.168.102.42,179.198.219.28,TCP,43278,41802,3,234,2.08,Benign
192.168.145.158,221.112.105.69,UDP,25045,1526,40,3400,3.8,Spam
10.194.159.30,132.204.109.37,TCP,18147,52670,1,92,0.21,DDoS
192.168.225.187,182.75.64.150,UDP,13007,63833,12,1464,0.02,SSH-Bruteforce
10.107.31.228,113.85.81.95,UDP,36682,27277,21,1365,4.76,Benign
10.110.146.18,134.107.60.121,TCP,63741,17136,25,2625,2.67,SSH-Bruteforce
192.168.230.0,151.144.17.212,ICMP,0,0,45,4230,2.09,DDoS
192.168.229.220,125.239.31.33,UDP,9652,24188,25,1525,3.03,PortScan
10.160.5.55,168.111.106.35,TCP,13463,12469,9,1134,2.03,RDP-Bruteforce
10.232.79.204,29.62.47.120,ICMP,0,0,44,4400,4.48,SSH-Bruteforce
172.23.225.175,205.253.221.192,ICMP,0,0,21,2625,3.99,SSH-Bruteforce
172.23.224.12,129.101.143.132,TCP,53393,12477,11,1331,2.34,RDP-Bruteforce
172.18.123.201,138.39.140.116,UDP,10989,10571,40,4400,2.51,RDP-Bruteforce
192.168.221.190,181.47.156.160,UDP,35059,16913,37,5106,2.72,SSH-Bruteforce
10.241.200.31,203.234.133.76,UDP,14632,37731,46,3404,4.86,RDP-Bruteforce
172.22.61.151,156.107.44.170,ICMP,0,0,1,134,0.9,SSH-Bruteforce
10.243.211.229,35.252.177.122,TCP,34484,9138,30,2490,1.49,RDP-Bruteforce
172.23.31.56,16.233.0.134,TCP,26513,22282,50,6300,0.62,HTTP-Flood
172.25.247.80,214.110.64.98,TCP,24972,7844,25,2875,4.1,SSH-Bruteforce
172.31.162.179,218.11.150.59,UDP,1070,48447,17,1105,0.17,RDP-Bruteforce
10.144.26.224,200.99.179.216,UDP,22775,53831,37,5439,4.74,DDoS
192.168.44.64,192.24.80.201,ICMP,0,0,41,6150,3.97,RDP-Bruteforce
172.19.183.38,219.154.102.119,UDP,14944,36131,22,1738,1.65,SSH-Bruteforce
10.109.255.78,208.103.112.40,ICMP,0,0,21,3150,2.36,HTTP-Flood
10.199.212.107,166.77.121.95,UDP,31288,40551,16,1552,0.11,PortScan
172.27.31.236,218.160.82.62,TCP,54812,64155,36,3132,4.42,Spam
10.12.0.166,101.204.70.126,UDP,39856,47511,3,402,3.36,HTTP-Flood
192.168.233.78,184.5.131.18,ICMP,0,0,27,2187,2.7,HTTP-Flood
172.17.101.115,118.143.50.36,TCP,56844,14978,25,1575,1.76,SSH-Bruteforce
192.168.213.30,192.25.200.52,ICMP,0,0,2,204,4.17,RDP-Bruteforce
172.25.126.22,214.59.193.215,TCP,34634,4390,9,954,4.1,SSH-Bruteforce
192.168.194.116,45.47.187.105,TCP,65171,26484,38,2698,0.83,DDoS
10.205.206.35,147.177.34.45,ICMP,0,0,49,6811,0.37,SSH-Bruteforce
10.123.184.165,129.69.174.183,UDP,53778,52914,42,4578,4.01,Spam
192.168.173.204,87.208.229.63,ICMP,0,0,9,1179,1.92,SSH-Bruteforce
192.168.156.153,178.136.241.33,TCP,11462,28825,34,2788,4.47,RDP-Bruteforce
172.23.36.243,66.207.132.76,UDP,60754,61475,38,3040,1.83,PortScan
10.67.47.99,150.165.177.54,ICMP,0,0,21,2457,3.79,PortScan
192.168.246.90,26.154.188.235,UDP,28980,57784,15,1815,3.65,RDP-Bruteforce
10.114.9.237,38.52.155.101,UDP,37155,10178,24,2784,3.51,SSH-Bruteforce
172.28.166.2,46.64.175.54,TCP,40158,5361,8,712,0.26,DDoS
172.31.62.126,53.71.120.229,TCP,38252,47563,5,375,4.17,PortScan
172.29.106.126,191.169.32.158,ICMP,0,0,45,5265,4.29,Benign
10.143.112.242,210.49.70.81,TCP,45159,39697,10,1240,2.26,DDoS
192.168.171.33,122.208.136.151,TCP,38626,49935,18,1530,0.6,RDP-Bruteforce
172.24.140.234,68.85.29.75,ICMP,0,0,7,560,2.98,HTTP-Flood
192.168.131.96,19.69.2.167,ICMP,0,0,38,2470,3.17,PortScan
192.168.206.112,96.23.21.190,ICMP,0,0,41,5166,1.39,PortScan
192.168.148.78,219.198.60.97,TCP,59089,55059,30,2670,3.74,DDoS
192.168.42.3,136.78.235.87,UDP,25181,38605,11,748,3.25,DDoS
192.168.115.182,170.67.72.72,ICMP,0,0,10,680,3.84,SSH-Bruteforce
192.168.243.157,114.168.21.63,ICMP,0,0,18,1908,3.74,DDoS
192.168.236.173,220.142.13.201,ICMP,0,0,43,6278,1.44,RDP-Bruteforce
192.168.228.225,131.147.81.46,TCP,50516,7314,46,4692,1.66,Benign
10.213.46.65,125.169.57.251,TCP,32539,25026,17,1241,4.93,DDoS
172.18.43.142,74.125.81.89,ICMP,0,0,49,6713,3.07,PortScan
172.28.205.80,146.100.59.225,ICMP,0,0,5,310,4.61,DDoS
10.156.126.68,32.64.210.63,TCP,27738,47811,18,2700,4.94,SSH-Bruteforce
10.21.97.64,47.92.198.232,TCP,42418,34150,31,2759,4.45,RDP-Bruteforce
192.168.144.201,5.66.3.188,UDP,48423,1704,14,1568,0.17,PortScan
10.171.65.249,182.172.142.65,ICMP,0,0,15,1620,3.47,Spam
10.147.161.152,77.63.214.127,TCP,14458,44904,5,440,1.91,Benign
10.36.219.199,183.80.155.237,UDP,42639,59036,12,1008,4.84,PortScan
10.161.181.241,21.178.12.176,UDP,2301,26000,17,1751,1.33,HTTP-Flood
192.168.72.144,154.56.66.88,UDP,26763,58962,11,880,2.74,DDoS
10.231.216.220,189.14.232.195,ICMP,0,0,18,1242,2.18,HTTP-Flood
192.168.62.95,209.21.159.21,UDP,55235,23815,41,3239,2.17,Spam
172.27.48.122,22.235.125.198,UDP,62130,22136,10,1060,4.25,DDoS
192.168.183.199,170.211.86.225,ICMP,0,0,8,688,2.86,Spam
10.24.19.74,185.229.234.212,TCP,44906,62175,19,1140,1.38,PortScan
172.31.242.224,199.7.108.111,ICMP,0,0,7,455,2.45,Spam
10.177.177.38,177.52.184.204,TCP,38896,1585,1,87,4.48,HTTP-Flood
172.23.55.179,199.145.40.8,TCP,50067,25361,6,486,3.42,Spam
172.30.97.95,92.41.115.126,ICMP,0,0,37,3256,2.26,Benign
10.33.5.39,173.68.74.30,TCP,2056,63175,39,2535,1.76,SSH-Bruteforce
172.26.203.255,178.64.106.120,UDP,10025,63864,43,5289,1.47,Spam
10.235.180.18,160.169.113.106,TCP,18178,43450,41,5330,4.57,PortScan
192.168.46.202,195.141.239.111,ICMP,0,0,42,5670,2.82,Spam
172.16.145.7,57.12.73.208,TCP,20986,33519,32,3392,2.38,SSH-Bruteforce
172.18.55.111,218.175.96.14,UDP,8173,51785,26,3666,1.4,DDoS
172.27.52.193,139.251.23.122,ICMP,0,0,13,1456,1.43,Benign
10.90.87.12,223.103.69.213,TCP,11623,21785,1,63,1.82,PortScan
192.168.21.38,195.215.170.119,UDP,36566,14785,16,1920,2.54,Spam
192.168.225.77,6.201.160.143,ICMP,0,0,26,3172,4.59,DDoS
10.47.21.189,178.96.207.224,ICMP,0,0,50,3350,1.07,RDP-Bruteforce
172.16.98.135,220.156.2.243,TCP,59255,58934,49,7252,0.32,Benign
10.220.175.120,206.97.168.145,UDP,22562,6935,50,5500,0.8,PortScan
192.168.181.184,155.183.183.187,UDP,31189,24437,35,2275,2.42,DDoS
172.17.91.195,209.157.34.107,ICMP,0,0,43,3827,4.8,HTTP-Flood
172.30.34.49,135.94.32.4,ICMP,0,0,40,5720,2.52,Spam
10.121.114.2,137.175.78.137,TCP,58941,59603,25,3525,3.42,DDoS
172.20.153.81,187.6.122.39,UDP,7728,13811,9,909,2.86,Benign
172.29.246.22,142.19.182.162,ICMP,0,0,46,4186,1.32,Spam
192.168.124.159,165.122.8.33,ICMP,0,0,36,4248,3.21,RDP-Bruteforce
10.214.40.239,65.125.210.115,UDP,61195,44873,11,1507,4.9,Spam
172.30.10.241,23.240.148.201,TCP,54670,65297,50,6350,0.55,Benign
10.152.176.162,48.246.231.65,ICMP,0,0,39,3237,4.36,RDP-Bruteforce
192.168.4.33,46.51.164.135,UDP,48515,28367,15,1920,3.04,SSH-Bruteforce
10.39.9.236,207.144.61.30,UDP,56416,57975,1,137,3.33,SSH-Bruteforce
172.25.176.179,207.96.151.41,TCP,5248,44452,47,5687,4.31,RDP-Bruteforce
172.19.97.41,205.200.153.172,UDP,30955,49904,36,2268,3.53,PortScan
172.28.193.19,174.141.235.13,UDP,44768,43001,29,3712,1.21,SSH-Bruteforce
192.168.12.155,181.34.183.106,TCP,47914,64090,20,1900,3.65,Spam
10.230.242.160,63.124.145.217,UDP,20819,60597,25,1950,1.93,Benign
172.22.197.146,119.87.98.226,ICMP,0,0,21,2121,1.61,Benign
172.27.161.76,135.38.46.168,ICMP,0,0,38,2584,4.1,Benign
172.25.30.202,135.173.126.174,TCP,42934,15144,30,4050,1.95,Benign
172.19.44.117,203.133.232.245,UDP,12876,58581,20,1900,4.73,Spam
172.25.201.164,3.43.198.89,ICMP,0,0,32,3904,4.99,DDoS
172.28.161.238,142.158.174.104,UDP,25505,22814,3,180,0.38,DDoS
10.53.222.32,35.199.36.61,TCP,39441,15700,34,4658,1.7,HTTP-Flood
172.24.18.231,220.154.48.70,TCP,58506,25437,23,3381,1.64,RDP-Bruteforce
10.1.198.41,114.236.196.190,UDP,38413,38711,2,166,3.4,Spam
10.34.88.168,8.137.218.85,TCP,1671,22623,41,5371,0.84,SSH-Bruteforce
10.77.136.48,210.98.152.127,ICMP,0,0,1,128,2.19,Spam
10.169.28.87,22.90.16.16,UDP,7265,49399,8,544,0.22,SSH-Bruteforce
10.28.219.8,179.83.205.40,ICMP,0,0,3,420,2.44,Benign
192.168.167.70,52.237.228.98,ICMP,0,0,9,549,4.14,SSH-Bruteforce
192.168.230.102,28.94.195.44,TCP,26908,18137,5,470,3.86,Spam
172.16.222.188,214.240.12.128,ICMP,0,0,24,2664,1.95,PortScan
192.168.80.75,216.40.91.148,ICMP,0,0,13,858,0.28,Benign
10.111.132.105,206.192.79.152,ICMP,0,0,24,1680,3.32,RDP-Bruteforce
192.168.172.136,163.152.125.78,UDP,6057,28906,31,3286,0.88,RDP-Bruteforce
172.25.71.34,156.39.199.131,TCP,13548,48498,43,5891,0.36,RDP-Bruteforce
192.168.157.61,202.120.204.120,TCP,59106,35114,2,242,0.37,SSH-Bruteforce
172.23.197.153,62.128.117.179,TCP,53114,44632,48,3120,1.83,Spam
172.27.199.251,174.12.176.225,ICMP,0,0,37,3996,4.06,SSH-Bruteforce
10.239.151.234,192.255.109.125,ICMP,0,0,50,6250,3.71,Spam
172.27.37.227,209.113.67.42,ICMP,0,0,7,560,4.34,HTTP-Flood
192.168.186.34,91.32.190.110,UDP,25169,40017,5,585,0.86,Benign
10.142.103.40,74.185.234.191,UDP,40014,42651,6,768,0.11,HTTP-Flood
172.21.8.27,177.231.114.146,UDP,50505,46627,36,4896,3.24,RDP-Bruteforce
10.196.190.173,40.207.103.137,ICMP,0,0,21,1827,3.41,HTTP-Flood
172.25.66.234,27.223.46.61,TCP,61817,2236,25,1575,0.19,PortScan
172.20.169.97,141.93.107.50,ICMP,0,0,13,1001,1.08,RDP-Bruteforce
172.27.91.127,113.61.32.68,ICMP,0,0,31,4526,0.34,DDoS
10.244.29.79,192.200.142.195,UDP,35188,48116,30,2730,2.48,RDP-Bruteforce
172.19.205.80,195.75.202.231,ICMP,0,0,34,4794,0.19,SSH-Bruteforce
10.79.34.180,110.20.184.24,ICMP,0,0,46,4738,0.49,DDoS
10.70.24.217,170.77.202.65,TCP,39792,13533,22,3124,0.34,SSH-Bruteforce
192.168.161.141,197.11.107.127,TCP,19863,26341,20,1940,0.84,RDP-Bruteforce
10.103.17.249,145.169.195.176,UDP,52834,47303,7,595,4.97,HTTP-Flood
172.17.42.78,4.70.132.172,UDP,31634,29326,8,776,0.85,PortScan
172.31.196.11,205.64.230.121,UDP,17513,64892,42,4158,2.02,RDP-Bruteforce
192.168.236.86,218.89.71.172,ICMP,0,0,12,924,1.69,HTTP-Flood
192.168.51.216,191.113.23.60,ICMP,0,0,39,5187,3.53,PortScan
172.17.211.90,105.203.64.218,TCP,14959,17648,16,2320,4.13,HTTP-Flood
192.168.131.8,138.32.47.197,UDP,41326,34111,17,1598,1.3,PortScan
192.168.169.210,214.39.70.235,ICMP,0,0,41,3239,0.73,PortScan
10.167.22.77,112.84.227.72,ICMP,0,0,38,2318,4.69,Spam
192.168.197.236,61.5.135.245,TCP,9249,14019,41,4305,1.5,Benign
10.70.81.193,213.2.240.149,ICMP,0,0,18,1944,0.72,Benign
172.26.44.161,212.43.181.25,ICMP,0,0,4,388,4.01,Benign
10.10.135.9,214.68.136.54,ICMP,0,0,43,5848,4.73,RDP-Bruteforce
192.168.130.0,177.232.119.151,UDP,6511,17347,4,312,3.93,SSH-Bruteforce
10.209.106.214,222.97.229.55,UDP,23813,16195,6,768,3.73,Spam
192.168.235.232,215.79.247.174,UDP,7757,48547,48,5184,5.0,PortScan
10.51.59.56,76.245.103.8,UDP,13806,36688,1,127,1.28,Benign
10.222.174.4,38.37.108.57,UDP,4547,48766,14,1736,4.98,RDP-Bruteforce
10.29.18.47,95.140.82.131,ICMP,0,0,6,474,0.79,PortScan
192.168.161.76,190.79.159.218,UDP,49489,13499,35,3780,3.9,DDoS
10.139.173.255,20.247.56.123,UDP,27986,24834,7,700,3.63,SSH-Bruteforce
10.9.7.225,95.45.86.135,ICMP,0,0,32,3872,0.15,DDoS
192.168.2.10,147.135.220.172,TCP,10423,37790,7,651,4.51,Spam
172.19.55.66,152.162.213.118,TCP,14651,41488,37,2331,3.47,Benign
192.168.98.155,142.62.196.212,UDP,6029,56747,1,144,3.09,PortScan
10.90.251.230,162.241.9.167,TCP,12447,21133,36,3780,4.64,Spam
192.168.222.11,217.183.230.253,TCP,5039,5251,49,7350,4.4,Benign
192.168.4.116,188.74.112.32,TCP,32873,63655,3,429,2.43,PortScan
172.31.152.91,38.235.231.196,UDP,40139,1938,9,657,3.47,DDoS
10.248.183.143,88.33.163.71,UDP,52249,11322,11,1628,2.84,Spam
10.44.35.183,222.16.163.210,ICMP,0,0,41,3280,4.6,Benign
172.26.155.15,59.39.29.106,TCP,9808,42078,40,2920,2.51,HTTP-Flood
192.168.90.210,101.219.24.68,UDP,10846,46848,19,2413,3.32,Spam
172.27.240.60,24.201.36.24,TCP,59852,39227,48,3552,3.45,RDP-Bruteforce
10.136.97.250,97.254.77.20,TCP,25346,13723,43,5633,2.37,Spam
172.20.18.1,179.75.88.15,UDP,2336,23688,14,882,4.12,PortScan
192.168.172.37,203.123.242.79,UDP,15258,59998,14,1526,0.03,SSH-Bruteforce
172.20.76.170,131.65.91.24,TCP,41074,28045,44,3608,3.57,Spam
172.27.146.66,156.80.107.191,TCP,27577,61691,18,1710,3.73,PortScan
10.23.244.243,187.131.132.230,TCP,56721,5528,12,1632,2.28,Benign
10.37.185.17,135.71.138.239,TCP,56955,64444,48,3984,2.77,HTTP-Flood
10.196.25.20,48.210.0.111,TCP,15234,25934,3,438,0.39,Spam
172.18.36.139,212.3.193.63,UDP,16669,6285,19,1235,0.14,Spam
10.28.212.116,147.27.181.10,TCP,60241,56081,45,3015,1.35,RDP-Bruteforce
172.21.14.116,48.213.55.16,ICMP,0,0,5,430,3.85,SSH-Bruteforce
172.26.63.79,154.227.122.193,TCP,29008,16213,5,370,0.48,HTTP-Flood
192.168.34.104,201.104.192.217,UDP,58064,12274,16,2160,4.63,HTTP-Flood
10.138.174.96,90.212.144.178,TCP,9009,57967,50,6300,1.06,RDP-Bruteforce
172.21.211.31,196.38.9.166,TCP,59954,43421,12,1788,2.41,RDP-Bruteforce
172.20.72.57,156.72.172.170,UDP,47038,33032,43,3655,1.66,PortScan
172.26.118.57,160.212.127.254,ICMP,0,0,23,2139,4.99,SSH-Bruteforce
192.168.129.142,219.222.113.50,UDP,13455,34042,6,642,4.34,SSH-Bruteforce
192.168.253.179,196.238.175.194,TCP,59012,50398,14,1400,4.84,PortScan
172.22.183.168,53.200.214.121,TCP,16311,8147,3,438,4.56,SSH-Bruteforce
172.21.163.153,105.106.145.237,UDP,45324,60109,18,1350,4.87,PortScan
172.28.243.166,111.140.47.104,TCP,6846,23835,40,5120,4.41,HTTP-Flood
192.168.83.201,17.67.233.112,TCP,63832,65345,5,650,3.87,PortScan
172.25.248.189,132.249.7.91,TCP,20752,45355,42,3402,2.63,Benign
172.16.146.237,222.86.115.107,ICMP,0,0,26,3614,3.12,Benign
10.15.115.171,154.62.220.156,ICMP,0,0,32,3904,0.75,PortScan
10.184.216.51,220.54.35.180,TCP,23801,33523,9,1017,4.28,DDoS
172.23.198.89,156.43.198.178,UDP,5662,3755,15,1260,4.96,SSH-Bruteforce
172.22.84.10,165.38.49.250,UDP,37504,40359,16,2144,0.99,SSH-Bruteforce
10.205.2.199,34.56.53.29,UDP,4587,3330,5,360,3.57,HTTP-Flood
192.168.135.20,198.190.203.100,TCP,49705,40337,17,1768,1.73,Benign
172.20.213.32,199.30.154.55,UDP,43283,58272,29,2581,3.88,HTTP-Flood
10.35.168.218,223.35.208.100,UDP,44341,30184,5,430,0.39,Benign
192.168.208.90,128.51.204.21,ICMP,0,0,31,3348,1.35,Spam
10.219.90.215,13.205.84.217,TCP,17701,20180,35,4865,0.82,DDoS
192.168.233.240,208.147.54.156,TCP,36955,60104,2,126,4.1,DDoS
10.99.9.156,207.228.180.87,TCP,30059,43977,32,2400,0.2,HTTP-Flood
10.211.142.117,204.149.116.86,UDP,28130,54397,41,3813,0.3,HTTP-Flood
192.168.74.226,13.178.102.84,UDP,8204,1843,8,976,3.12,HTTP-Flood
192.168.42.149,212.222.209.178,UDP,56913,36180,2,120,3.53,HTTP-Flood
192.168.85.78,141.141.155.65,UDP,13000,48373,32,4128,4.95,SSH-Bruteforce
192.168.26.219,206.169.242.120,ICMP,0,0,13,962,1.78,SSH-Bruteforce
10.185.175.219,180.218.195.11,ICMP,0,0,31,3317,3.86,HTTP-Flood
172.24.48.255,44.136.101.228,UDP,64936,16087,21,2394,1.57,Spam
172.17.76.149,180.50.9.23,ICMP,0,0,41,5002,4.85,HTTP-Flood
192.168.37.189,98.78.41.127,TCP,7816,41998,38,4598,1.18,SSH-Bruteforce
192.168.60.207,135.211.100.142,UDP,41670,7534,14,1778,2.02,PortScan
192.168.233.214,181.174.125.37,TCP,29310,26828,37,4329,3.55,SSH-Bruteforce
192.168.210.251,152.62.207.37,TCP,11052,16944,27,2781,3.38,PortScan
192.168.100.196,192.252.99.177,TCP,28849,20477,33,2772,2.69,Spam
192.168.231.240,189.37.81.7,ICMP,0,0,33,3762,2.62,Spam
192.168.242.97,142.163.65.166,TCP,47752,15022,15,2205,3.9,SSH-Bruteforce
172.20.76.98,216.72.113.93,TCP,31456,3458,14,966,3.38,DDoS
10.192.22.52,218.46.125.203,ICMP,0,0,48,3792,4.95,DDoS
172.30.39.30,176.65.186.144,TCP,51191,50880,26,3796,4.06,PortScan
172.20.243.28,37.19.253.27,ICMP,0,0,25,3050,4.24,RDP-Bruteforce
192.168.245.203,137.60.181.124,UDP,10399,14832,34,3468,1.21,RDP-Bruteforce
10.119.124.36,211.158.182.215,ICMP,0,0,12,828,3.01,Spam
172.30.41.195,137.78.196.135,TCP,38001,15621,7,448,2.67,PortScan
172.31.50.217,197.126.245.206,TCP,23079,41463,4,408,3.4,Spam
10.114.153.181,130.227.216.73,TCP,60577,33166,2,144,1.63,Spam
10.217.25.172,109.114.251.119,UDP,25928,46585,11,847,0.78,HTTP-Flood
192.168.59.72,194.255.55.229,UDP,41909,12865,39,2535,2.78,RDP-Bruteforce
192.168.177.149,212.66.247.139,TCP,62782,21156,26,2730,3.6,HTTP-Flood
10.75.152.224,140.23.128.255,TCP,65306,2956,30,2730,0.27,RDP-Bruteforce
192.168.190.24,169.76.154.172,UDP,5423,22249,33,2607,1.74,DDoS
192.168.75.47,6.241.146.20,ICMP,0,0,25,3625,2.36,HTTP-Flood
172.21.103.40,211.90.149.164,ICMP,0,0,15,1365,2.7,HTTP-Flood
10.28.59.171,214.227.0.83,UDP,40593,55117,31,3286,4.43,DDoS
10.81.197.161,206.58.182.57,ICMP,0,0,26,1586,4.35,PortScan
10.58.137.72,161.52.246.145,TCP,7553,23886,11,1001,3.33,RDP-Bruteforce
192.168.6.151,176.243.167.129,ICMP,0,0,16,2080,4.38,DDoS
10.26.123.177,198.225.117.15,ICMP,0,0,16,2368,4.26,DDoS
10.230.81.86,192.85.249.66,UDP,17130,5090,11,1595,0.35,SSH-Bruteforce
192.168.36.129,196.222.108.195,TCP,58660,5001,3,402,3.98,HTTP-Flood
192.168.57.81,53.15.109.67,ICMP,0,0,1,142,0.32,HTTP-Flood
192.168.48.45,143.227.120.238,ICMP,0,0,22,2244,1.57,DDoS
192.168.11.20,143.50.90.231,TCP,62169,14392,5,605,3.44,SSH-Bruteforce
192.168.139.46,206.200.107.143,ICMP,0,0,21,1281,1.89,DDoS
172.29.54.14,181.5.14.162,UDP,17816,30137,9,729,4.62,DDoS
192.168.233.235,172.66.1.179,TCP,52176,14591,6,702,2.27,SSH-Bruteforce
10.217.225.233,1.21.237.241,TCP,65477,40904,33,4323,1.68,Spam
172.18.119.192,147.23.119.24,TCP,31237,35632,48,5856,4.9,SSH-Bruteforce
10.41.129.236,201.173.6.86,TCP,32764,34703,28,2268,0.04,Benign
172.31.145.19,51.127.185.67,UDP,17544,37669,35,4025,2.33,DDoS
192.168.169.67,48.253.34.143,UDP,60423,59732,10,690,0.41,RDP-Bruteforce
10.221.102.194,128.53.35.21,ICMP,0,0,46,6486,4.18,Spam
192.168.222.185,137.186.128.13,UDP,22343,43649,36,3600,3.54,DDoS
192.168.125.67,180.0.248.134,ICMP,0,0,37,3737,1.96,SSH-Bruteforce
192.168.103.123,208.38.63.118,ICMP,0,0,31,3596,4.32,Benign
172.20.223.63,200.113.57.87,TCP,40251,54116,46,5750,1.35,PortScan
192.168.255.4,97.230.99.123,UDP,18946,61684,33,3993,3.99,HTTP-Flood
192.168.118.9,5.240.104.89,ICMP,0,0,3,183,0.32,Benign
172.23.184.218,73.105.242.131,TCP,59049,29836,30,3900,0.34,SSH-Bruteforce
10.66.146.46,8.242.221.44,UDP,30120,40432,9,738,0.08,Benign
172.29.166.115,213.204.250.60,TCP,8291,31469,9,1080,1.11,HTTP-Flood
172.21.140.47,219.5.67.35,ICMP,0,0,40,5040,3.54,PortScan
10.5.44.145,206.182.3.219,ICMP,0,0,43,3870,4.31,Spam
172.16.84.221,164.74.211.137,ICMP,0,0,24,1968,0.94,PortScan
10.135.116.188,190.121.137.129,UDP,40860,51994,9,648,2.26,Benign
192.168.160.215,196.41.158.109,UDP,52344,34287,17,1717,0.77,RDP-Bruteforce
192.168.115.54,202.70.43.217,UDP,18572,14797,13,1209,1.96,RDP-Bruteforce
192.168.202.115,195.9.95.30,ICMP,0,0,23,2714,0.28,PortScan
10.212.11.94,164.246.203.201,UDP,45548,4062,18,1818,0.69,Benign
10.20.219.7,131.29.133.161,UDP,43685,49706,7,497,2.45,SSH-Bruteforce
172.28.33.139,118.58.117.236,ICMP,0,0,29,3973,2.18,PortScan
172.31.193.125,91.17.44.226,UDP,64885,28484,23,1909,0.09,SSH-Bruteforce
172.26.240.198,217.13.209.240,TCP,26992,45605,4,380,4.47,PortScan
10.139.194.28,152.191.136.109,UDP,22041,46446,11,682,3.21,Spam
192.168.7.233,219.250.255.226,TCP,33045,61313,32,3296,3.74,Benign
172.20.197.19,119.60.143.92,UDP,57176,50962,14,1666,2.84,HTTP-Flood
10.167.159.230,168.167.161.56,TCP,21662,11212,46,4048,0.62,HTTP-Flood
192.168.63.214,108.182.33.139,UDP,53439,5336,39,4992,4.24,DDoS
192.168.49.28,35.108.134.150,UDP,62701,20316,30,3210,0.57,RDP-Bruteforce
10.157.134.149,193.5.231.21,TCP,40624,28171,20,2680,4.62,Spam
172.22.159.255,220.87.7.76,UDP,49973,7910,46,2944,2.18,PortScan
192.168.51.77,140.133.41.16,TCP,27752,1276,22,1320,1.91,PortScan
192.168.153.143,196.2.128.78,UDP,2874,10811,35,3990,3.06,SSH-Bruteforce
10.72.30.233,68.100.96.15,ICMP,0,0,31,4495,1.75,HTTP-Flood
10.93.100.105,100.145.248.93,UDP,50828,3217,14,1666,4.55,HTTP-Flood
192.168.75.7,99.174.228.226,UDP,53580,9421,13,897,1.17,HTTP-Flood
172.21.51.4,122.208.212.44,TCP,2623,55657,27,2268,2.18,DDoS
10.59.28.140,12.179.149.216,UDP,47406,38752,33,3861,2.13,SSH-Bruteforce
172.20.40.53,50.29.85.187,UDP,11472,27525,23,2898,2.29,HTTP-Flood
10.92.99.38,137.176.191.91,TCP,36077,13517,21,1659,2.94,SSH-Bruteforce
10.140.130.206,18.19.159.89,UDP,26796,64090,11,660,3.89,PortScan
172.25.113.198,219.88.31.89,UDP,43419,64554,11,1100,4.58,Benign
172.31.56.45,78.14.210.157,UDP,17353,60144,44,4532,3.89,HTTP-Flood
172.21.49.32,181.168.28.222,UDP,40698,34197,25,2050,0.2,RDP-Bruteforce
172.29.212.251,212.165.190.235,UDP,17473,57387,9,1053,0.11,PortScan
172.23.18.181,4.93.230.32,UDP,34617,11973,31,4433,3.53,HTTP-Flood
172.20.40.9,157.184.168.0,UDP,28847,1560,22,2486,1.88,DDoS
172.23.113.221,128.101.99.136,ICMP,0,0,47,2914,1.03,Spam
172.17.253.130,154.201.156.111,ICMP,0,0,27,2673,4.32,Benign
10.24.162.23,107.217.220.5,ICMP,0,0,6,774,0.3,Benign
10.227.206.11,192.158.17.58,ICMP,0,0,9,1044,1.03,Benign
10.29.165.157,208.29.229.23,ICMP,0,0,2,152,1.58,DDoS
